,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,has_basement,new_house,week,month,year,season,status,Sell Price,Profit,valor_m2
12901,726049217,2014-11-10,425000.0,5,2.5,2180,7875,1.0,0,0,4,7,980,1955,0,98133,47.7543,-122.341,1,0,46,11,2014,fall,Not Buy,0.0,0.0,53.96825396825397
12902,2926049376,2015-04-20,220000.0,2,1.0,1060,10423,1.5,0,0,3,7,0,1965,0,98125,47.705,-122.313,0,0,17,4,2015,spring,Buy,286000.0,66000.0,21.107166842559725
12903,5589300715,2014-08-29,370000.0,3,2.0,1860,9100,1.5,0,0,3,8,0,1939,2006,98155,47.7522,-122.304,0,1,35,8,2014,summer,Not Buy,0.0,0.0,40.65934065934066
12904,7229900285,2014-09-17,390000.0,3,2.0,1840,16815,1.0,0,0,5,7,880,1972,0,98059,47.4837,-122.11,1,0,38,9,2014,fall,Not Buy,0.0,0.0,23.193577163247102
12905,2722059215,2014-06-03,239000.0,3,1.75,1340,16480,1.0,0,0,4,7,0,1968,0,98042,47.364,-122.162,0,0,23,6,2014,summer,Not Buy,0.0,0.0,14.50242718446602
12906,2473372040,2015-01-02,345000.0,4,2.25,2320,7350,2.0,0,0,3,8,0,1973,0,98058,47.4512,-122.131,0,0,1,1,2015,winter,Not Buy,0.0,0.0,46.93877551020408
12907,3546000630,2014-08-26,289000.0,3,2.5,2110,8304,1.0,0,0,4,7,0,1985,0,98030,47.3558,-122.173,0,0,35,8,2014,summer,Not Buy,0.0,0.0,34.80250481695568
12908,7888400500,2015-05-08,285000.0,5,1.5,1840,8050,1.5,0,0,4,7,0,1962,0,98198,47.3668,-122.312,0,0,19,5,2015,spring,Not Buy,0.0,0.0,35.40372670807454
12909,1823049182,2014-09-15,147400.0,3,2.0,1080,9225,1.0,0,0,2,7,0,1955,0,98146,47.4842,-122.346,0,0,38,9,2014,fall,Not Buy,0.0,0.0,15.978319783197833
12910,8712100020,2015-01-27,600000.0,2,1.0,1290,4636,1.0,0,0,3,7,0,1924,0,98112,47.6393,-122.301,0,1,5,1,2015,winter,Buy,660000.0,60000.0,129.42191544434857
12911,7961500010,2014-08-06,245000.0,3,2.25,2210,10794,1.0,0,0,3,7,670,1967,0,98178,47.4911,-122.224,1,0,32,8,2014,summer,Buy,269500.0,24500.0,22.69779507133593
12913,2424400130,2014-05-18,352500.0,3,2.25,1410,14110,1.0,0,2,3,7,240,1987,0,98065,47.5336,-121.76,1,0,20,5,2014,spring,Buy,458250.0,105750.0,24.98228206945429
12914,3832700250,2014-09-29,270000.0,4,2.75,2440,7150,1.0,0,0,3,7,1240,1963,1985,98032,47.3662,-122.282,1,0,40,9,2014,fall,Not Buy,0.0,0.0,37.76223776223776
12915,809000525,2014-08-26,872500.0,3,2.5,2040,6000,1.0,0,0,3,8,200,1951,0,98109,47.6334,-122.35,1,1,35,8,2014,summer,Not Buy,0.0,0.0,145.41666666666666
12916,3388100020,2014-08-12,225000.0,3,1.5,1660,7221,1.0,0,0,3,7,680,1962,0,98168,47.4962,-122.32,1,0,33,8,2014,summer,Buy,247500.00000000003,22500.00000000003,31.15911923556294
12917,2770604615,2014-11-21,735000.0,4,2.0,1640,6000,1.5,0,0,4,9,0,1911,0,98119,47.6505,-122.375,0,1,47,11,2014,fall,Not Buy,0.0,0.0,122.5
12918,3754700420,2015-04-01,375000.0,3,1.0,1310,8400,1.0,0,0,3,7,0,1972,1989,98034,47.7253,-122.197,0,0,14,4,2015,spring,Buy,487500.0,112500.0,44.642857142857146
12919,6669020290,2014-10-23,169000.0,3,1.75,1720,9775,1.0,0,0,3,8,0,1978,0,98032,47.3731,-122.286,0,0,43,10,2014,fall,Buy,185900.00000000003,16900.00000000003,17.28900255754476
12921,6064800470,2014-08-05,310000.0,3,2.25,1960,2345,2.0,0,0,3,7,210,2003,0,98118,47.5419,-122.288,1,0,32,8,2014,summer,Buy,341000.0,31000.0,132.1961620469083
12922,3025049028,2014-12-16,930000.0,2,1.5,1800,4500,1.0,0,2,3,7,800,1942,0,98109,47.6305,-122.347,1,1,51,12,2014,winter,Not Buy,0.0,0.0,206.66666666666666
12923,2848700095,2015-04-02,412000.0,4,1.5,1960,5000,1.0,0,0,3,7,980,1912,0,98106,47.5688,-122.363,1,1,14,4,2015,spring,Not Buy,0.0,0.0,82.4
12924,2172000894,2015-04-17,225000.0,3,1.0,1250,10200,1.0,0,0,3,6,0,1965,0,98178,47.4902,-122.256,0,0,16,4,2015,spring,Buy,292500.0,67500.0,22.058823529411764
12925,3034200660,2014-06-19,507000.0,3,2.5,2120,7201,2.0,0,0,3,8,0,2003,0,98133,47.7174,-122.337,0,0,25,6,2014,summer,Not Buy,0.0,0.0,70.40688793223164
12926,6661200080,2014-11-17,230000.0,3,2.5,1340,3011,2.0,0,0,3,7,0,1995,0,98038,47.3839,-122.038,0,0,47,11,2014,fall,Buy,299000.0,69000.0,76.38658253072069
12927,7853430660,2014-09-10,616200.0,5,3.25,3920,4832,2.0,0,0,3,9,890,2014,0,98065,47.5202,-121.885,1,0,37,9,2014,fall,Not Buy,0.0,0.0,127.5248344370861
12928,2597670080,2015-03-16,370000.0,4,2.5,2570,7753,2.0,0,0,3,8,0,1987,0,98058,47.4237,-122.162,0,0,12,3,2015,spring,Not Buy,0.0,0.0,47.723461885721655
12929,2423010130,2015-03-06,619100.0,3,1.75,1870,7030,1.0,0,0,3,7,0,1977,0,98033,47.6999,-122.17,0,0,10,3,2015,spring,Buy,681010.0,61910.0,88.06543385490754
12930,2927600415,2014-08-21,805000.0,3,2.25,2860,11250,1.0,0,1,5,8,570,1956,0,98166,47.4534,-122.372,1,0,34,8,2014,summer,Not Buy,0.0,0.0,71.55555555555556
12931,2770604665,2015-02-02,612125.0,2,1.5,1670,6000,1.0,0,0,3,7,580,1950,0,98119,47.6517,-122.374,1,1,6,2,2015,winter,Buy,673337.5,61212.5,102.02083333333333
12932,425049181,2014-09-12,350000.0,2,1.5,1070,937,3.0,0,0,3,8,0,2003,0,98115,47.6761,-122.3,0,0,37,9,2014,fall,Buy,455000.0,105000.0,373.5325506937033
12933,3223059217,2014-11-04,225000.0,2,1.0,940,15000,1.0,0,0,3,7,0,1960,0,98055,47.4312,-122.195,0,0,45,11,2014,fall,Buy,292500.0,67500.0,15.0
12934,6669240130,2014-10-22,335000.0,3,2.5,2588,5701,2.0,0,0,3,8,0,2008,0,98042,47.3449,-122.151,0,0,43,10,2014,fall,Not Buy,0.0,0.0,58.761620768286264
12935,3303960080,2015-03-31,972800.0,5,3.25,3500,10457,2.0,0,0,3,11,0,2001,0,98059,47.5198,-122.157,0,0,14,3,2015,spring,Not Buy,0.0,0.0,93.02859328679354
12936,4040800050,2014-11-19,415000.0,3,1.5,1090,8400,1.0,0,0,4,7,0,1966,0,98008,47.6219,-122.115,0,0,47,11,2014,fall,Not Buy,0.0,0.0,49.404761904761905
12937,3438500742,2014-08-26,399000.0,3,3.0,2240,10479,2.0,0,0,4,7,530,1950,0,98106,47.5529,-122.356,1,1,35,8,2014,summer,Not Buy,0.0,0.0,38.07615230460922
12938,2326300010,2014-05-20,376000.0,2,1.0,1150,4000,1.0,0,0,3,7,0,1947,0,98199,47.6575,-122.394,0,1,21,5,2014,spring,Buy,488800.0,112800.0,94.0
12939,4322200050,2014-12-17,340000.0,3,2.0,1870,3378,1.0,0,0,3,7,750,1913,0,98136,47.5371,-122.393,1,1,51,12,2014,winter,Buy,442000.0,102000.0,100.65127294256956
12940,6403510130,2014-11-14,490000.0,5,2.75,2990,7200,2.0,0,0,3,8,0,1997,0,98059,47.4955,-122.16,0,0,46,11,2014,fall,Not Buy,0.0,0.0,68.05555555555556
12941,4307340130,2014-06-22,374000.0,4,2.5,2580,6260,2.0,0,0,3,7,0,2004,0,98056,47.4858,-122.185,0,0,25,6,2014,summer,Buy,411400.00000000006,37400.00000000006,59.7444089456869
12942,7237600130,2015-03-26,852000.0,4,1.0,2220,3588,1.5,0,0,4,7,750,1927,0,98115,47.6854,-122.308,1,1,13,3,2015,spring,Not Buy,0.0,0.0,237.4581939799331
12943,5706300020,2014-11-25,473000.0,3,2.25,1620,12309,2.0,0,0,3,7,0,1987,0,98074,47.6188,-122.029,0,0,48,11,2014,fall,Buy,614900.0,141900.0,38.42716711349419
12944,7744500020,2014-08-26,431000.0,2,2.0,1390,12530,1.0,0,0,3,8,420,1959,0,98155,47.7499,-122.29,1,0,35,8,2014,summer,Not Buy,0.0,0.0,34.397446129289705
12945,3971700635,2015-05-06,435000.0,4,3.0,2270,7245,1.0,0,0,3,7,860,1979,0,98155,47.7722,-122.315,1,0,19,5,2015,spring,Not Buy,0.0,0.0,60.041407867494826
12946,6379500216,2014-05-13,450000.0,3,2.75,1250,892,2.0,0,0,3,8,210,2010,0,98116,47.5826,-122.387,1,0,20,5,2014,spring,Buy,585000.0,135000.0,504.4843049327354
12947,1938400010,2014-12-17,244000.0,3,1.75,1500,7475,1.0,0,0,4,8,0,1976,0,98023,47.3155,-122.365,0,0,51,12,2014,winter,Not Buy,0.0,0.0,32.642140468227424
12948,3204900010,2015-02-11,550000.0,3,2.5,2800,10603,2.0,0,0,3,9,0,2001,0,98011,47.7528,-122.195,0,0,7,2,2015,winter,Not Buy,0.0,0.0,51.872111666509475
12949,9834200305,2014-07-16,350000.0,3,1.0,1790,3876,1.5,0,0,5,7,700,1904,0,98144,47.575,-122.288,1,1,29,7,2014,summer,Not Buy,0.0,0.0,90.29927760577915
12951,3396820010,2015-02-23,542000.0,3,2.25,2220,12056,2.0,0,0,3,8,0,1985,0,98052,47.7148,-122.101,0,0,9,2,2015,winter,Buy,596200.0,54200.0,44.95686794956868
12952,1929300415,2014-11-19,710000.0,4,1.75,2000,6000,1.0,0,3,5,7,1000,1956,0,98109,47.6428,-122.348,1,0,47,11,2014,fall,Not Buy,0.0,0.0,118.33333333333333
12953,8001600130,2015-05-01,289950.0,3,2.5,1770,9450,1.0,0,0,3,8,0,1988,0,98001,47.3196,-122.272,0,0,18,5,2015,spring,Not Buy,0.0,0.0,30.682539682539684
12954,7518505910,2014-11-19,528000.0,2,1.0,1260,5100,1.5,0,0,4,7,140,1925,0,98117,47.6805,-122.384,1,1,47,11,2014,fall,Not Buy,0.0,0.0,103.52941176470588
12955,7518505610,2015-03-25,471000.0,2,1.0,840,5100,1.0,0,0,4,7,0,1949,0,98117,47.6779,-122.384,0,1,13,3,2015,spring,Not Buy,0.0,0.0,92.3529411764706
12956,5412100920,2014-12-03,250000.0,4,2.75,1830,6643,2.0,0,0,3,8,0,2001,0,98001,47.2601,-122.286,0,0,49,12,2014,winter,Buy,275000.0,25000.0,37.6335992774349
12957,2329700440,2014-10-27,155000.0,3,1.5,970,8400,1.0,0,0,3,7,0,1966,0,98003,47.3284,-122.331,0,0,44,10,2014,fall,Buy,201500.0,46500.0,18.452380952380953
12958,923000413,2014-08-18,515000.0,4,1.5,1740,8160,1.5,0,0,4,7,340,1946,0,98177,47.7243,-122.363,1,1,34,8,2014,summer,Not Buy,0.0,0.0,63.11274509803921
12959,9406521150,2015-03-05,336600.0,3,2.25,1654,8464,2.0,0,0,3,7,0,1995,0,98038,47.3618,-122.033,0,0,10,3,2015,spring,Not Buy,0.0,0.0,39.768431001890356
12960,810000080,2015-03-10,915000.0,3,2.25,2390,2750,2.0,0,0,5,8,810,1925,0,98109,47.6339,-122.354,1,1,11,3,2015,spring,Not Buy,0.0,0.0,332.72727272727275
12961,3762900130,2014-07-15,350000.0,2,1.75,1080,7242,2.0,0,0,4,7,0,1984,0,98034,47.7065,-122.235,0,0,29,7,2014,summer,Not Buy,0.0,0.0,48.32919083126208
12962,3876500290,2015-03-05,175000.0,3,1.0,1070,6164,1.0,0,0,3,7,0,1967,0,98001,47.3377,-122.291,0,0,10,3,2015,spring,Buy,227500.0,52500.0,28.390655418559376
12963,4443800545,2015-03-30,545000.0,2,2.0,1430,3880,1.0,0,0,4,7,0,1949,0,98117,47.6844,-122.392,0,1,14,3,2015,spring,Not Buy,0.0,0.0,140.46391752577318
12964,9218400050,2014-12-27,475000.0,4,3.0,2400,5400,2.0,0,2,4,7,800,1965,0,98178,47.5099,-122.26,1,0,52,12,2014,winter,Not Buy,0.0,0.0,87.96296296296296
12965,1023059108,2015-04-30,390000.0,2,1.0,670,11505,1.0,0,0,3,5,0,2003,0,98059,47.499,-122.157,0,0,18,4,2015,spring,Buy,429000.00000000006,39000.00000000006,33.898305084745765
12966,2787250190,2014-07-17,645000.0,4,2.5,2860,14000,2.0,0,0,3,8,0,1995,0,98019,47.7306,-121.973,0,0,29,7,2014,summer,Not Buy,0.0,0.0,46.07142857142857
12967,4019301205,2014-12-02,410000.0,3,1.5,2270,8187,1.0,0,0,4,8,850,1954,0,98155,47.7573,-122.278,1,1,49,12,2014,winter,Not Buy,0.0,0.0,50.07939416147551
12968,2607760190,2015-03-31,480000.0,4,2.5,2180,9861,2.0,0,2,3,8,0,1997,0,98045,47.4817,-121.802,0,0,14,3,2015,spring,Not Buy,0.0,0.0,48.67660480681472
12969,1250203135,2014-07-01,725000.0,3,1.75,1860,6000,2.0,0,2,4,8,0,1959,0,98144,47.5981,-122.288,0,0,27,7,2014,summer,Not Buy,0.0,0.0,120.83333333333333
12970,7304301300,2014-07-02,300000.0,2,1.0,1010,11919,1.0,0,0,3,6,0,1947,0,98155,47.7461,-122.322,0,1,27,7,2014,summer,Buy,330000.0,30000.0,25.169896803423107
12971,8835400290,2015-03-09,752000.0,4,2.5,2570,8178,1.0,0,2,3,8,860,1961,0,98118,47.5483,-122.261,1,0,11,3,2015,spring,Not Buy,0.0,0.0,91.95402298850574
12972,3630030440,2014-09-23,585000.0,4,2.5,1950,3720,2.0,0,0,3,8,0,2004,0,98029,47.5503,-121.997,0,0,39,9,2014,fall,Not Buy,0.0,0.0,157.25806451612902
12973,1088000050,2015-02-13,678700.0,3,1.75,1970,10548,1.0,0,0,4,8,670,1973,0,98033,47.6669,-122.179,1,0,7,2,2015,winter,Not Buy,0.0,0.0,64.34395145999241
12974,7504010480,2015-04-17,603000.0,4,2.25,2110,11155,2.0,0,0,3,9,0,1975,0,98074,47.6386,-122.058,0,0,16,4,2015,spring,Buy,663300.0,60300.0,54.05647691618108
12975,8644500010,2015-03-20,715000.0,3,1.75,1650,7276,1.5,0,4,4,7,500,1928,0,98117,47.6989,-122.399,1,1,12,3,2015,spring,Not Buy,0.0,0.0,98.26827927432656
12976,3754501205,2015-04-29,1085000.0,3,2.5,2840,7500,2.0,0,3,3,11,0,1997,0,98034,47.7049,-122.224,0,0,18,4,2015,spring,Not Buy,0.0,0.0,144.66666666666666
12977,7625701900,2015-02-22,467500.0,2,1.75,1490,4800,1.0,0,0,4,7,740,1918,0,98136,47.5496,-122.391,1,1,8,2,2015,winter,Not Buy,0.0,0.0,97.39583333333333
12978,1926049398,2014-10-13,359000.0,3,2.25,1650,7218,1.0,0,0,3,7,420,1985,0,98133,47.7237,-122.335,1,0,42,10,2014,fall,Buy,394900.00000000006,35900.00000000006,49.73676918814076
12979,6372000190,2014-08-26,745000.0,4,2.0,1960,4520,1.0,0,0,3,8,1000,1922,2001,98116,47.58,-122.405,1,1,35,8,2014,summer,Not Buy,0.0,0.0,164.8230088495575
12980,809003105,2015-04-08,935000.0,3,2.0,1720,2000,1.5,0,0,3,8,660,1910,2000,98109,47.6384,-122.35,1,1,15,4,2015,spring,Not Buy,0.0,0.0,467.5
12981,8956000250,2014-09-03,615000.0,3,2.5,1980,3128,2.0,0,0,3,8,90,2009,0,98027,47.5456,-122.016,1,0,36,9,2014,fall,Not Buy,0.0,0.0,196.61125319693096
12982,7457400250,2015-01-06,283500.0,4,2.5,1990,5577,2.0,0,0,3,7,0,1999,0,98092,47.3191,-122.191,0,0,2,1,2015,winter,Buy,311850.0,28350.0,50.83378160301237
12983,6154900130,2014-12-02,340000.0,2,1.0,860,7102,1.0,0,0,3,6,0,1947,0,98177,47.7042,-122.369,0,1,49,12,2014,winter,Buy,442000.0,102000.0,47.87383835539285
12984,1853500130,2015-02-25,370000.0,4,2.5,2320,9264,2.0,0,0,3,8,0,1994,0,98188,47.4449,-122.274,0,0,9,2,2015,winter,Not Buy,0.0,0.0,39.939550949913645
12985,1854750010,2014-08-20,1150000.0,3,2.5,4190,9624,2.0,0,0,3,10,0,1999,0,98006,47.5642,-122.127,0,0,34,8,2014,summer,Not Buy,0.0,0.0,119.49293433083957
12986,9320500080,2014-05-10,265000.0,4,1.0,1940,9533,1.0,0,0,3,7,860,1962,0,98031,47.4139,-122.208,1,0,19,5,2014,spring,Buy,291500.0,26500.0,27.79817476135529
12987,7228500415,2014-08-26,480000.0,4,2.25,2520,2370,2.0,0,0,3,8,830,1908,0,98122,47.6109,-122.303,1,1,35,8,2014,summer,Buy,528000.0,48000.0,202.53164556962025
12988,3142600130,2014-06-17,667500.0,3,2.0,1880,3800,1.0,0,0,5,7,850,1927,0,98115,47.6841,-122.309,1,1,25,6,2014,summer,Not Buy,0.0,0.0,175.6578947368421
12989,3990000050,2014-06-16,465000.0,3,2.25,2670,7500,1.0,0,0,4,7,1030,1966,0,98166,47.4608,-122.354,1,0,25,6,2014,summer,Not Buy,0.0,0.0,62.0
12990,9357000635,2015-03-23,345000.0,3,1.0,1060,5600,1.0,0,0,4,6,300,1943,0,98146,47.5116,-122.379,1,1,13,3,2015,spring,Not Buy,0.0,0.0,61.607142857142854
12991,2207200635,2014-06-02,439800.0,3,1.5,1120,6900,1.0,0,0,5,7,0,1956,0,98007,47.6023,-122.132,0,0,23,6,2014,summer,Not Buy,0.0,0.0,63.73913043478261
12992,3798000130,2014-07-25,468000.0,4,1.75,2250,8580,1.0,0,0,4,7,920,1958,0,98011,47.7633,-122.199,1,0,30,7,2014,summer,Not Buy,0.0,0.0,54.54545454545455
12993,2680700010,2014-07-24,775000.0,4,2.5,2070,8473,1.0,0,0,4,8,820,1976,0,98033,47.6608,-122.19,1,0,30,7,2014,summer,Not Buy,0.0,0.0,91.46701286439277
12994,3066200440,2014-06-08,684680.0,4,2.25,2370,9360,2.0,0,0,4,8,0,1979,0,98052,47.6518,-122.123,0,0,23,6,2014,summer,Not Buy,0.0,0.0,73.14957264957265
12995,100500020,2014-09-11,250000.0,3,2.5,1610,6600,2.0,0,0,3,7,0,1994,0,98003,47.2827,-122.302,0,0,37,9,2014,fall,Buy,275000.0,25000.0,37.878787878787875
12996,7955050250,2014-11-25,442500.0,4,2.25,1840,7575,1.0,0,0,4,7,450,1973,0,98034,47.7328,-122.198,1,0,48,11,2014,fall,Not Buy,0.0,0.0,58.415841584158414
12997,6908200006,2014-09-19,699000.0,3,2.0,1820,4080,2.0,0,2,3,8,0,1937,1987,98107,47.6735,-122.401,0,1,38,9,2014,fall,Not Buy,0.0,0.0,171.3235294117647
12998,4012800010,2014-05-06,360000.0,4,2.0,2680,18768,1.0,0,0,5,8,0,1965,0,98001,47.3182,-122.279,0,0,19,5,2014,spring,Not Buy,0.0,0.0,19.18158567774936
12999,8911000425,2014-09-18,345000.0,2,1.0,1130,8081,1.0,0,0,4,7,0,1921,0,98133,47.7064,-122.355,0,1,38,9,2014,fall,Not Buy,0.0,0.0,42.69273604751887
13000,3438502066,2015-04-08,229000.0,4,1.0,1320,5000,1.5,0,0,3,7,0,1928,0,98106,47.5457,-122.363,0,1,15,4,2015,spring,Buy,297700.0,68700.0,45.8
13001,3022039069,2015-03-26,300000.0,3,1.0,1290,12415,1.5,0,0,3,6,0,1908,0,98070,47.3719,-122.461,0,1,13,3,2015,spring,Buy,390000.0,90000.0,24.164317358034637
13002,1862400471,2014-08-20,392500.0,3,3.25,1600,1289,3.0,0,0,3,8,0,1998,0,98117,47.6957,-122.375,0,0,34,8,2014,summer,Buy,510250.0,117750.0,304.49961210240497
13003,7518505851,2014-06-16,552000.0,3,1.0,1120,2300,1.0,0,0,4,7,300,1912,0,98117,47.6797,-122.384,1,1,25,6,2014,summer,Not Buy,0.0,0.0,240.0
13004,5101408678,2014-11-20,457000.0,2,1.75,2060,7192,1.0,0,0,3,7,640,1940,0,98125,47.7038,-122.317,1,1,47,11,2014,fall,Not Buy,0.0,0.0,63.54282536151279
13005,3296900130,2014-10-07,518000.0,4,2.5,2830,13760,2.0,0,0,3,8,0,1993,0,98019,47.7334,-121.97,0,0,41,10,2014,fall,Not Buy,0.0,0.0,37.645348837209305
13006,9513900050,2014-08-12,237000.0,3,2.0,1210,6634,1.0,0,0,4,7,0,1985,0,98031,47.4097,-122.193,0,0,33,8,2014,summer,Not Buy,0.0,0.0,35.72505275851673
13007,2624089022,2015-03-14,399950.0,3,2.25,1560,11997,1.0,0,0,3,7,300,1988,0,98065,47.5378,-121.742,1,0,11,3,2015,spring,Buy,519935.0,119985.0,33.33750104192715
13008,4024100670,2015-05-06,605000.0,3,2.25,2260,17114,2.0,0,0,3,7,0,1990,0,98155,47.7537,-122.296,0,0,19,5,2015,spring,Not Buy,0.0,0.0,35.351174477036345
13009,1862910050,2014-07-22,295000.0,4,2.5,1850,8198,2.0,0,0,3,7,0,1993,0,98031,47.4079,-122.186,0,0,30,7,2014,summer,Not Buy,0.0,0.0,35.984386435716026
13010,8651720420,2015-04-28,513000.0,4,2.5,1930,8040,1.0,0,0,3,7,550,1978,0,98034,47.7283,-122.218,1,0,18,4,2015,spring,Not Buy,0.0,0.0,63.80597014925373
13011,2619920170,2014-10-01,772500.0,4,2.5,3230,4290,2.0,0,0,3,9,0,2004,0,98033,47.6874,-122.161,0,0,40,10,2014,fall,Not Buy,0.0,0.0,180.06993006993008
13013,225039069,2014-10-10,696950.0,4,2.75,2450,5376,1.5,0,0,4,7,900,1920,0,98117,47.6865,-122.396,1,1,41,10,2014,fall,Not Buy,0.0,0.0,129.64099702380952
13014,3878900525,2015-02-13,329000.0,3,1.0,1200,5650,1.5,0,0,3,7,0,1928,0,98178,47.5065,-122.249,0,1,7,2,2015,winter,Not Buy,0.0,0.0,58.230088495575224
13015,7137970130,2014-12-18,339999.0,3,2.5,2360,8093,2.0,0,0,3,8,0,1995,0,98092,47.3257,-122.17,0,0,51,12,2014,winter,Not Buy,0.0,0.0,42.011491412331644
13016,6632300122,2014-07-14,364500.0,3,1.0,1060,9506,1.0,0,0,3,7,0,1959,0,98125,47.7317,-122.31,0,0,29,7,2014,summer,Buy,400950.00000000006,36450.00000000006,38.34420366084578
13017,2770602135,2014-05-14,607500.0,5,1.75,2220,6000,1.5,0,0,3,7,800,1923,0,98199,47.648,-122.384,1,1,20,5,2014,spring,Buy,668250.0,60750.0,101.25
13018,3584800010,2015-04-08,550000.0,3,1.0,880,6664,1.0,0,0,3,6,0,1961,0,98033,47.6855,-122.199,0,0,15,4,2015,spring,Buy,605000.0,55000.0,82.53301320528212
13019,8950500250,2015-04-21,479900.0,4,2.0,2510,9750,1.0,0,0,3,8,880,1960,0,98028,47.7438,-122.229,1,0,17,4,2015,spring,Not Buy,0.0,0.0,49.22051282051282
13020,7011201306,2015-02-12,1120280.0,4,4.0,2530,1774,3.0,0,2,3,9,430,2013,0,98119,47.6362,-122.369,1,0,7,2,2015,winter,Not Buy,0.0,0.0,631.499436302142
13021,4438400020,2014-05-12,192000.0,2,1.0,700,10540,1.0,0,0,3,6,0,1953,0,98166,47.438,-122.336,0,1,20,5,2014,spring,Buy,249600.0,57600.0,18.216318785578746
13022,8651440250,2015-04-13,250000.0,3,2.0,1500,5200,1.0,0,0,3,7,440,1977,0,98042,47.3653,-122.09,1,0,16,4,2015,spring,Buy,275000.0,25000.0,48.07692307692308
13023,203900920,2014-07-15,340000.0,3,2.0,1130,9879,2.0,0,0,3,6,0,1996,0,98053,47.635,-121.964,0,0,29,7,2014,summer,Buy,442000.0,102000.0,34.416438910820936
13024,2458400345,2014-10-28,340000.0,3,2.0,1420,6060,1.0,0,0,5,7,590,1942,0,98146,47.5102,-122.372,1,1,44,10,2014,fall,Not Buy,0.0,0.0,56.1056105610561
13025,2685600005,2015-04-07,324800.0,2,1.0,1170,5043,1.0,0,0,3,6,290,1949,0,98108,47.5492,-122.302,1,1,15,4,2015,spring,Buy,357280.0,32480.0,64.40610747570891
13026,40000362,2014-05-06,78000.0,2,1.0,780,16344,1.0,0,0,1,5,0,1942,0,98168,47.4739,-122.28,0,1,19,5,2014,spring,Not Buy,0.0,0.0,4.772393538913363
13027,3582700130,2015-04-09,400000.0,4,1.75,1770,12875,1.0,0,0,3,8,0,1988,0,98028,47.7438,-122.247,0,0,15,4,2015,spring,Buy,440000.00000000006,40000.00000000006,31.067961165048544
13028,3013300980,2015-05-06,640500.0,3,1.0,1070,4505,1.0,0,2,4,7,0,1919,0,98136,47.5305,-122.384,0,1,19,5,2015,spring,Not Buy,0.0,0.0,142.17536071032185
13029,2597000130,2015-04-30,570000.0,3,2.0,1930,10929,1.0,0,0,3,8,670,1964,0,98155,47.7657,-122.272,1,0,18,4,2015,spring,Not Buy,0.0,0.0,52.15481745813889
13030,1328340630,2015-04-03,330490.0,3,2.75,1440,7350,1.0,0,0,4,7,400,1980,0,98058,47.4431,-122.138,1,0,14,4,2015,spring,Not Buy,0.0,0.0,44.964625850340134
13031,705730280,2014-08-19,325000.0,3,2.5,1740,5267,2.0,0,0,3,7,0,1999,0,98038,47.3777,-122.023,0,0,34,8,2014,summer,Buy,357500.0,32500.0,61.70495538257072
13033,5379805910,2014-11-13,314000.0,5,2.75,2210,13500,1.0,0,0,5,7,750,1963,0,98188,47.4468,-122.282,1,0,46,11,2014,fall,Not Buy,0.0,0.0,23.25925925925926
13034,2887700091,2014-09-23,625000.0,4,2.0,2190,3622,1.5,0,0,5,8,200,1925,0,98115,47.6887,-122.312,1,1,39,9,2014,fall,Not Buy,0.0,0.0,172.5565985643291
13035,7732410420,2014-06-17,809000.0,3,2.5,2590,7720,2.0,0,0,3,9,0,1988,0,98007,47.659,-122.146,0,0,25,6,2014,summer,Not Buy,0.0,0.0,104.79274611398964
13036,7806500290,2014-08-18,535000.0,3,2.5,2790,19485,2.0,0,0,3,9,0,1990,0,98059,47.4688,-122.124,0,0,34,8,2014,summer,Not Buy,0.0,0.0,27.45701821914293
13037,1565600130,2014-08-21,275000.0,5,1.75,2180,9178,1.0,0,0,3,7,1040,1963,0,98188,47.4364,-122.28,1,0,34,8,2014,summer,Not Buy,0.0,0.0,29.96295489213336
13038,2473100280,2015-04-17,358000.0,4,2.75,2580,11900,1.0,0,0,4,7,960,1967,0,98058,47.4475,-122.159,1,0,16,4,2015,spring,Not Buy,0.0,0.0,30.084033613445378
13039,3826000460,2015-03-13,297975.0,3,2.25,2820,8100,1.0,0,0,4,7,1100,1947,0,98168,47.4944,-122.304,1,1,11,3,2015,spring,Not Buy,0.0,0.0,36.78703703703704
13040,1901600095,2014-06-26,210000.0,2,1.0,720,8040,1.0,0,0,3,6,0,1943,0,98166,47.4662,-122.359,0,1,26,6,2014,summer,Buy,273000.0,63000.0,26.119402985074625
13041,9285800020,2014-08-27,622500.0,3,2.5,2260,4550,1.5,0,0,4,7,880,1928,0,98126,47.5714,-122.376,1,1,35,8,2014,summer,Not Buy,0.0,0.0,136.8131868131868
13042,3383900048,2014-10-22,550000.0,3,2.5,1550,1092,3.0,0,0,3,8,160,2004,0,98102,47.6355,-122.324,1,0,43,10,2014,fall,Buy,715000.0,165000.0,503.6630036630037
13043,1423700680,2015-02-26,190000.0,3,1.75,1390,7700,1.0,0,0,5,7,0,1965,0,98058,47.4559,-122.183,0,0,9,2,2015,winter,Not Buy,0.0,0.0,24.675324675324674
